TOMO 04 — ARMAS

Fuente de armas, munición, daño, rasgos, obtención y balance ofensivo.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance ofensivo para publicación

Las armas se publican con sus valores conservados, pero cada una debe poder ubicarse en una etapa de juego. Si un arma queda fuera de etapa, no se elimina: se marca como única, rara, avanzada, modificada, legendaria o requiere balance.

### Prueba de arma
1. Comparar daño contra enemigos de amenaza 1-3, 4-6 y 7-9.
2. Revisar coste AP frente al daño esperado.
3. Revisar munición disponible en campaña, libre y supervivencia.
4. Confirmar si ignora defensa por rasgo real o por error.

TOMO 04 — ARMAS: MUNICION, ETAPAS Y BALANCE OFENSIVO

1. ETAPAS DE ARMAS
| Etapa | Armas esperadas | Funcion |
|---|---|---|
| Inicio | pistola 10mm, pipe, melee simple | resolver amenazas 1-3 |
| Temprana | escopeta, rifle de caza, laser basico | amenazas 3-5 |
| Media | combate, plasma, explosivos limitados | amenazas 5-7 |
| Alta | pesadas, legendarias, modificadas | amenazas 7-9 |
| Final | armas unicas optimizadas | jefes y amenazas 9-10 |

2. MUNICION EXACTA VS NARRATIVA
Este tomo conserva municion y calibres. En mesa puede usarse:
- Exacta: contar cada bala/proyectil.
- Narrativa: 1 carga por escena.
- Supervivencia: exacta para municion rara; narrativa para comun.

3. ARMA INUTIL O DEMASIADO FUERTE
Marcar REQUIERE_BALANCE_OFENSIVO si:
- no supera dano minimo contra enemigos de su etapa,
- mata amenazas medias en 1 turno sin costo alto,
- tiene coste AP demasiado bajo para su dano,
- ignora DR/ER/RR sin rasgo que lo justifique.


Resultado de auditoría:
- No se modifican daños, municiones, AP ni valores de armas.
- Las armas quedan clasificadas por función: inicio, estándar, especial, pesada, legendaria o final.
- Arma con daño bajo + AP alto = REQUIERE_REVISIÓN_DE_UTILIDAD.
- Arma con daño alto + AP bajo = REQUIERE_REVISIÓN_DE_LETALIDAD.
- Arma explosiva, nuclear o pesada no debe balancearse contra enemigos normales; se prueba contra grupos, cobertura, robots pesados, servoarmaduras o jefes.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-007
ID maestro 4.1: W-0007
Alias conservado: WIKI-W-007
Nombre: Assault rifle
Categoría: Balística - rifle
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-008
ID maestro 4.1: W-0008
Alias conservado: WIKI-W-008
Nombre: Submachine gun
Categoría: Balística - rifle
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-009
ID maestro 4.1: W-0009
Alias conservado: WIKI-W-009
Nombre: Double-barrel shotgun
Categoría: Balística - escopeta
Subtipo: Escopeta
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Shell de escopeta
  CARGADOR: 2
  CADENCIA: 20
  ALCANCE: 47
  PRECISIÓN: 25
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 100-260 corto alcance
  PESO: 10
  VALOR: 120
Perks recomendados: Rifleman o Commando según receptor, Gun Nut
Mods recomendados: Cañón largo, culata, receptor avanzado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Corto alcance, interiores y stagger
Limitación: Pierde fuerza a distancia
---
---
---
## [FICHA ARMA]
ID: WIKI-W-010
ID maestro 4.1: W-0010
Alias conservado: WIKI-W-010
Nombre: Combat shotgun
Categoría: Balística - escopeta
Subtipo: Escopeta
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Shell de escopeta
  CARGADOR: 2
  CADENCIA: 20
  ALCANCE: 47
  PRECISIÓN: 25
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 100-260 corto alcance
  PESO: 10
  VALOR: 120
Perks recomendados: Rifleman o Commando según receptor, Gun Nut
Mods recomendados: Cañón largo, culata, receptor avanzado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Corto alcance, interiores y stagger
Limitación: Pierde fuerza a distancia
---
---
---
## [FICHA ARMA]
ID: WIKI-W-011
ID maestro 4.1: W-0011
Alias conservado: WIKI-W-011
Nombre: Pipe rifle
Categoría: Balística - pipe
Subtipo: Pipe / improvisada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 16
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .38 / .45 / .308 según conversión
  CARGADOR: 12
  CADENCIA: 55
  ALCANCE: 83
  PRECISIÓN: 55
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 45-120
  PESO: 3
  VALOR: 25
Perks recomendados: Gunslinger/Rifleman/Commando según configuracion
Mods recomendados: Receptor, culata, cañón, cargador
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Inicio, enemigos comunes y munición abundante
Limitación: Escala peor que armas militares
---
---
---
## [FICHA ARMA]
ID: WIKI-W-012
ID maestro 4.1: W-0012
Alias conservado: WIKI-W-012
Nombre: Pipe revolver rifle
Categoría: Balística - pipe
Subtipo: Pipe / improvisada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 16
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .38 / .45 / .308 según conversión
  CARGADOR: 12
  CADENCIA: 55
  ALCANCE: 83
  PRECISIÓN: 55
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 45-120
  PESO: 3
  VALOR: 25
Perks recomendados: Gunslinger/Rifleman/Commando según configuracion
Mods recomendados: Receptor, culata, cañón, cargador
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Inicio, enemigos comunes y munición abundante
Limitación: Escala peor que armas militares
---
---
---
## [FICHA ARMA]
ID: WIKI-W-013
ID maestro 4.1: W-0013
Alias conservado: WIKI-W-013
Nombre: Pipe bolt-action rifle
Categoría: Balística - pipe
Subtipo: Pipe / improvisada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 16
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .38 / .45 / .308 según conversión
  CARGADOR: 12
  CADENCIA: 55
  ALCANCE: 83
  PRECISIÓN: 55
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 45-120
  PESO: 3
  VALOR: 25
Perks recomendados: Gunslinger/Rifleman/Commando según configuracion
Mods recomendados: Receptor, culata, cañón, cargador
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Inicio, enemigos comunes y munición abundante
Limitación: Escala peor que armas militares
---
---
---
## [FICHA ARMA]
ID: WIKI-W-016
ID maestro 4.1: W-0016
Alias conservado: WIKI-W-016
Nombre: Láser pistol
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-017
ID maestro 4.1: W-0017
Alias conservado: WIKI-W-017
Nombre: Institute pistol
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-018
ID maestro 4.1: W-0018
Alias conservado: WIKI-W-018
Nombre: Institute rifle
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-019
ID maestro 4.1: W-0019
Alias conservado: WIKI-W-019
Nombre: Láser musket
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-020
ID maestro 4.1: W-0020
Alias conservado: WIKI-W-020
Nombre: Gatling láser
Categoría: Pesada
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-021
ID maestro 4.1: W-0021
Alias conservado: WIKI-W-021
Nombre: Plasma pistol
Categoría: Energía - plasma
Subtipo: Plasma
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 24
  DAÑO_ENERGIA: 24
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Plasma cartridge
  CARGADOR: 30
  CADENCIA: 33
  ALCANCE: 119
  PRECISIÓN: 70
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 120-260
  PESO: 6
  VALOR: 250
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, sniper barrel, splitter, flamer barrel
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Híbrido físico/energía de alto daño
Limitación: Proyectil lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-022
ID maestro 4.1: W-0022
Alias conservado: WIKI-W-022
Nombre: Plasma gun
Categoría: Energía - plasma
Subtipo: Plasma
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 24
  DAÑO_ENERGIA: 24
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Plasma cartridge
  CARGADOR: 30
  CADENCIA: 33
  ALCANCE: 119
  PRECISIÓN: 70
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 120-260
  PESO: 6
  VALOR: 250
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, sniper barrel, splitter, flamer barrel
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Híbrido físico/energía de alto daño
Limitación: Proyectil lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-023
ID maestro 4.1: W-0023
Alias conservado: WIKI-W-023
Nombre: Plasma thrower
Categoría: Energía - plasma
Subtipo: Plasma
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 24
  DAÑO_ENERGIA: 24
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Plasma cartridge
  CARGADOR: 30
  CADENCIA: 33
  ALCANCE: 119
  PRECISIÓN: 70
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 120-260
  PESO: 6
  VALOR: 250
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, sniper barrel, splitter, flamer barrel
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Híbrido físico/energía de alto daño
Limitación: Proyectil lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-024
ID maestro 4.1: W-0024
Alias conservado: WIKI-W-024
Nombre: Alien blaster pistol
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-025
ID maestro 4.1: W-0025
Alias conservado: WIKI-W-025
Nombre: Gamma gun
Categoría: Radiación
Subtipo: Radiación
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 15
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 50
  MUNICIÓN: Gamma round / .45 radium
  CARGADOR: 8
  CADENCIA: 66
  ALCANCE: 119
  PRECISIÓN: 60
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: variable por resistencia
  PESO: 4
  VALOR: 160
Perks recomendados: Nuclear Physicist, Gunslinger/Rifleman según arma
Mods recomendados: Dish, signal carrier, receptor
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Humanos y enemigos sin inmunidad rad
Limitación: Pobre contra ghouls, robots y mutantes resistentes
---
---
---
## [FICHA ARMA]
ID: WIKI-W-026
ID maestro 4.1: W-0026
Alias conservado: WIKI-W-026
Nombre: Flamer
Categoría: Pesada
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-027
ID maestro 4.1: W-0027
Alias conservado: WIKI-W-027
Nombre: Missile launcher
Categoría: Pesada
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-028
ID maestro 4.1: W-0028
Alias conservado: WIKI-W-028
Nombre: Broadsider
Categoría: Pesada
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-029
ID maestro 4.1: W-0029
Alias conservado: WIKI-W-029
Nombre: Junk Jet
Categoría: Especial
Subtipo: Especial
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 30
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Especial / variable
  CARGADOR: 1
  CADENCIA: 10
  ALCANCE: 100
  PRECISIÓN: 60
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: variable
  DPS_REFERENCIAL: situacional
  PESO: 8
  VALOR: 250
Perks recomendados: Segun tipo
Mods recomendados: Limitados o unicos
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Herramienta táctica o de rol
Limitación: Munición/uso muy especifico
---
---
---
## [FICHA ARMA]
ID: WIKI-W-030
ID maestro 4.1: W-0030
Alias conservado: WIKI-W-030
Nombre: Cryolator
Categoría: Energía - láser
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-038
ID maestro 4.1: W-0038
Alias conservado: WIKI-W-038
Nombre: Syringer
Categoría: Especial
Subtipo: Especial
